,location,longitude,latitude,cars_mean,peds_mean,bikes_mean
1772,Kingston Rd / Morningside Ave,-79.1868657256296,43.7706126705875,58.966765873015866,24.267857142857142,0.8720238095238094
1773,Kingston Rd / Orchard Park Dr,-79.1793273642884,43.7746799796424,42.65885416666667,0.7734375,0.0234375
1774,Kingston Rd / Parkcrest Dr,-79.2202041415566,43.7359390653903,45.23697916666667,3.34375,0.2265625
1775,Kingston Rd / Pine Ridge Dr,-79.2265033609643,43.7302836024624,43.55208333333333,1.265625,0.0703125
1776,Kingston Rd / Port Union Rd / Sheppard Ave E,-79.1462234176471,43.7989247319134,66.16276041666667,2.609375,0.09765625
1777,Kingston Rd / Queen St E / Eastern Ave,-79.3125935636311,43.6672446525683,23.906808035714285,17.819754464285715,1.9090401785714286
1778,Kingston Rd / Queensbury Ave,-79.2743900054263,43.6854012333096,22.648809523809526,3.388392857142857,1.640625
1779,Kingston Rd / Raspberry Rd,-79.1422574229491,43.8014428345676,34.014880952380956,0.9910714285714286,0.03571428571428571
1780,Kingston Rd / Ravine Dr / Bellamy Rd S,-79.2245691262998,43.7320609221739,52.26860119047619,4.584821428571429,1.2879464285714286
1781,Kingston Rd / Ridgemoor Ave / Sharpe St,-79.2512922537672,43.7063411770688,43.29772079772079,5.13034188034188,0.28952991452991444
1782,Kingston Rd / Rylander Blvd,-79.1491712360885,43.7970539976722,44.52604166666667,1.1383928571428572,0.15848214285714285
1783,Kingston Rd / Sandown Ave,-79.2497691686238,43.7087767552253,43.838541666666664,5.765625,0.265625
1784,Kingston Rd / Scarborough Golf Club Rd,-79.2093492660779,43.7460026438512,53.998958333333334,2.6859375,0.5125000000000001
1785,Kingston Rd / Scarborough Rd,-79.2870876321805,43.6805397969014,23.790922619047617,25.488839285714285,1.8705357142857142
1786,Kingston Rd / Southwood Dr / Main St,-79.2979958040382,43.6788949542251,30.819196428571427,19.158482142857142,2.5200892857142856
1787,Kingston Rd / St Clair Ave E / Brooklawn Ave,-79.236019115727,43.7220328213918,51.32291666666667,8.6953125,0.1875
1788,Kingston Rd / Victoria Park Ave,-79.2840604480069,43.6808114397811,31.535962301587297,21.69940476190476,2.517857142857143
1789,Kingston Rd / Warden Ave,-79.2709181277066,43.6877590148713,24.417113095238097,5.081249999999999,1.3031249999999999
1790,Kingston Rd / West Hill Dr,-79.181732611864,43.7743237309828,41.473958333333336,1.1015625,0.015625
1791,Kingston Rd / Woodbine Ave,-79.3079266207546,43.6739285106355,36.87109375,6.953683035714286,2.2354910714285716
1792,Kingston Rd / Ww E Sheppard N Kingston,-79.1448060250944,43.7998321849477,47.1875,0.8482142857142857,0.13392857142857142
1793,Kingston Rd: Chine Dr - Brimley Rd S,-79.2439500891258,43.7150882523957,39.005208333333336,4.5,0.203125
1794,Kintyre Ave / Broadview Ave,-79.3505192388428,43.6604741564936,8.238095238095237,11.607142857142858,0.7276785714285714
1795,Kipling Ave / Beaconhill Rd,-79.5870997005822,43.7536195208029,16.690104166666668,2.890625,0.0078125
1796,Kipling Ave / Belfield Rd,-79.5634886739692,43.7048331432791,43.7109375,1.4375,0.0390625
1797,Kipling Ave / Bethridge Rd,-79.5655151238635,43.7091521510457,38.854166666666664,1.4921875,0.0
1798,Kipling Ave / Birmingham St,-79.5180236010465,43.6006826292915,23.474702380952383,11.243303571428571,0.9129464285714286
1799,Kipling Ave / Bloor St W,-79.5353609571934,43.64179494861,48.684895833333336,4.65625,0.015625
1800,Kipling Ave / Brookmere Rd / Westhumber Blvd,-79.5746603244003,43.7281397095411,26.020833333333332,10.4921875,0.0390625
1801,Kipling Ave / Clement Rd / Hunting Ridge,-79.5528111956409,43.6813791697682,23.140625,1.640625,0.0703125
1802,Kipling Ave / Dundas St W,-79.5348144691565,43.6404392030918,57.501302083333336,2.203125,0.20703125
1803,Kipling Ave / Eglinton Ave W,-79.5508912312596,43.677178739686,64.49702380952381,6.428571428571429,0.30357142857142855
1804,Kipling Ave / Evans Ave,-79.5246282503091,43.6158737281125,55.271205357142854,5.734375,0.24888392857142858
1805,Kipling Ave / Farr Ave,-79.5825222405717,43.7441328927346,26.921130952380953,3.5535714285714284,0.3125
1806,Kipling Ave / Finch Ave W / Kipling Ave Bicycle Trl,-79.5821160463862,43.7432636050587,39.242063492063494,18.825892857142858,0.3541666666666667
1807,Kipling Ave / Firwood Cres,-79.5461193236725,43.6664229362228,24.901785714285715,0.5401785714285714,0.07589285714285714
1808,Kipling Ave / Gardiner C W Kipling Ramp,-79.5260183165827,43.6191923942684,54.13095238095237,0.3392857142857143,0.13839285714285715
1809,Kipling Ave / Genthorn Ave,-79.5723664925875,43.7234378199661,23.942708333333336,3.4921875,0.0078125
1810,Kipling Ave / Henley Cres,-79.5758421621016,43.7305197134262,21.541666666666664,1.9453125,0.0078125
1811,Kipling Ave / Hinton Rd,-79.5734747710369,43.7257504775526,22.333333333333336,2.453125,0.015625
1812,Kipling Ave / Horner Ave,-79.5207511093838,43.6072017618809,33.87686011904762,4.752232142857143,0.26339285714285715
1813,Kipling Ave / John Garland Blvd,-79.5783098330664,43.7355044879749,26.1484375,1.3359375,0.0078125
1814,Kipling Ave / Jutland Rd,-79.5288243950029,43.6262912823019,42.73177083333333,1.0234375,0.046875
1815,Kipling Ave / Kidron Valley Dr,-79.5883481984802,43.7562333648787,17.90625,7.5234375,0.0
1816,Kipling Ave / Kingsview Blvd,-79.5598643654049,43.6969271312366,33.1171875,1.7421875,0.0234375
1817,Kipling Ave / Kipling Ave Bicycle Trl,-79.5844155532273,43.7480667399143,16.057291666666668,2.2421875,0.0
1818,Kipling Ave / Kipling N 409 E Ramp / Ronson Dr / Greensboro Dr,-79.5623750491731,43.7025923754721,31.661458333333336,0.578125,0.0390625
1819,Kipling Ave / Kipling S Gardiner C W Ramp,-79.5262570766719,43.6198805064775,41.505208333333336,0.28125,0.015625
1820,Kipling Ave / Lake Shore Blvd W / Colonel Samuel Smith Park Dr,-79.5169503083491,43.5981982424948,22.875,19.109375,0.2265625
1821,Kipling Ave / Longfield Rd / The Kingsway,-79.5493181050951,43.6735915744294,24.596354166666664,0.984375,0.046875
1822,Kipling Ave / Mattice Rd / Mattice Ave,-79.5376307706897,43.6469678067868,24.455729166666664,1.5546875,0.03125
1823,Kipling Ave / Mount Olive Dr / Panorama Crt / Kipling Ave Bicycle Trl,-79.5838072750987,43.7468142104648,24.882440476190478,14.837053571428571,0.4888392857142857
1824,Kipling Ave / Namco Rd,-79.565096830044,43.7082252683378,38.73958333333333,1.3169642857142858,0.15178571428571427
1825,Kipling Ave / New Toronto St,-79.5193582929425,43.6039714552405,23.453125,1.9765625,0.0390625
1826,Kipling Ave / Norseman St,-79.5310690067365,43.6314831581504,38.32812499999999,1.484375,0.0390625
1827,Kipling Ave / North Queen St,-79.5285054612751,43.6252187374234,47.645833333333336,1.4296875,0.05078125
1828,Kipling Ave / Northcrest Rd / Hayhurst Rd,-79.557613918762,43.6920693275927,24.427083333333332,2.296875,0.046875
1829,Kipling Ave / Olivewood Rd,-79.5327404572666,43.6355277983849,37.11979166666667,1.765625,0.046875
1830,Kipling Ave / Penlea Ave,-79.5809727995327,43.7409721890501,24.763020833333336,3.15625,0.0234375
1831,Kipling Ave / Princess Margaret Blvd,-79.5477505595554,43.6700810832585,23.828125,1.453125,0.0234375
1832,Kipling Ave / Racine Rd,-79.5687059613031,43.715887920868,31.991071428571427,1.1428571428571428,0.24553571428571427
1833,Kipling Ave / Rathburn Rd,-79.5432258448017,43.6598581917921,33.173611111111114,2.783854166666667,0.0546875
1834,Kipling Ave / Redwater Dr,-79.5685322413235,43.715568480507,31.15625,1.9921875,0.0
1835,Kipling Ave / Rowntree Rd / Annabelle Dr,-79.58582827254,43.7509761731631,19.385416666666668,6.5859375,0.0078125
1836,Kipling Ave / Snaresbrook Dr,-79.5715110917754,43.7217011086834,23.028645833333332,5.96875,0.0
1837,Kipling Ave / St Andrews Blvd,-79.5606052761501,43.6985200584861,33.78385416666667,0.3046875,0.0546875
1838,Kipling Ave / Steeles Ave W / Kipling Ave Bicycle Trl,-79.5898847678205,43.7595972080092,43.130208333333336,7.1640625,0.017578125
1839,Kipling Ave / Stevenson Rd,-79.582711625065,43.7444973049469,23.650297619047617,12.008928571428571,0.5267857142857143
1840,Kipling Ave / Taber Rd,-79.570398305894,43.719406426682,25.231770833333336,11.484375,0.015625
1841,Kipling Ave / The Queensway,-79.5267554665162,43.6209493712068,59.86979166666667,4.891741071428571,0.25558035714285715
1842,Kipling Ave / The Westway,-79.5547031147666,43.6856254035621,31.149739583333336,2.56640625,0.03125
1843,Kipling Ave / Torlake Cres,-79.5225522643935,43.6115420704535,24.3203125,0.5625,0.015625
1844,Kipling Ave / Tyre Ave,-79.5367863983801,43.6450513302904,30.294270833333332,0.71875,0.0390625
1845,Kipling Ave / Widdicombe Hill Blvd / Widdicombe Hill,-79.5517122573896,43.6789370756106,23.805989583333336,2.71875,0.16796875
1846,Kirkdene Dr / Rouge Highlands Dr,-79.139600305716,43.7945466403396,1.2135416666666667,0.6015625,0.09375
1847,Kitchener Rd / Danzig St,-79.188609394901,43.7639689808827,2.705357142857143,1.4866071428571428,0.15178571428571427
1848,Kittery Blvd / Huntingwood Dr,-79.2863795615177,43.7965420736283,17.330729166666664,0.265625,0.2109375
1849,Kliburn Pl / Ringway Cres,-79.5524416319518,43.718083647038,3.889880952380952,0.3794642857142857,0.07589285714285714
1850,Knighton Dr / Wyndcliff Cres,-79.315473706187,43.7373598707624,5.30128205128205,1.25,0.125
1851,Kuhl Ave / Tromley Dr,-79.554990499324,43.6690716069504,0.7621212121212121,0.5954545454545455,0.013636363636363636
1852,La Rose Ave / Arcade Dr,-79.516546066316,43.6864729133667,10.377604166666668,3.0078125,0.046875
1853,Laird Dr / Divadale Dr,-79.3654896646597,43.7153264263069,6.645833333333334,2.8359375,0.109375
1854,Laird Dr / Wicksteed Ave / McRae Dr,-79.363497735946,43.7103669172429,35.4609375,7.734375,0.390625
1855,Lake Shore Blvd E / Carlaw Ave,-79.3374314036638,43.6550041406596,42.8671875,1.5546875,0.015625
1856,Lake Shore Blvd E / Emdaabiimok Ave  / Ashbridges Bay Park Rd,-79.3148236538891,43.6622840769229,29.694010416666664,3.37890625,1.21875
1857,Lake Shore Blvd E / Leslie St,-79.3284364268527,43.6592354908109,51.42708333333333,6.361607142857143,8.973214285714286
1858,Lake Shore Blvd E / Logan Ave / McCleary Park Trl,-79.3396684778161,43.6540134517618,66.30729166666666,1.421875,2.15625
1859,Lake Shore Blvd E / Lower Jarvis St / Gardiner E Lower Jarvis Ramp / Lakeshore W Gardiner,-79.3698554090462,43.6456312564085,55.451884920634924,24.733630952380956,1.3690476190476188
1860,Lake Shore Blvd E / Lower Sherbourne St,-79.3660731540682,43.6463037276791,39.050595238095234,10.491071428571429,5.78125
1861,Lake Shore Blvd E / Martin Goodman Trl,-79.3062247122282,43.6643587916245,22.89453125,4.1796875,0.02734375
1862,Lake Shore Blvd E / Northern Dancer Blvd / Woodbine Beach Park Trl / Lake Shore Blvd East Trl,-79.3097528317772,43.6633967679827,21.684895833333336,2.75,0.0390625
1863,Lake Shore Blvd E / Yonge St / Harbour St,-79.375470622428,43.6433296860631,22.260416666666664,25.214285714285715,3.1026785714285716
1864,Lake Shore Blvd W,-79.4448355474227,43.6367972653698,51.997395833333336,3.625,9.2890625
1865,Lake Shore Blvd W / Alexander St,-79.4869182545523,43.6181042565792,18.348958333333332,1.2265625,0.140625
1866,Lake Shore Blvd W / Allen Ave,-79.4897868475378,43.6127307031455,14.903645833333332,4.84375,0.1328125
1867,Lake Shore Blvd W / British Columbia Rd / Lakeshore British Columbia Ramp / Lakeshore W Gardiner,-79.4291819650568,43.6314313566475,62.75892857142857,0.625,0.33035714285714285
1868,Lake Shore Blvd W / Brookers Lane / Lake Shore W Gardiner E Ramp,-79.4790206210129,43.6273059815456,30.635416666666668,4.830357142857143,0.53125
1869,Lake Shore Blvd W / Brow Dr,-79.5449518042921,43.5905158095893,24.870535714285715,4.776785714285714,0.11607142857142858
1870,Lake Shore Blvd W / Brown's Line,-79.5428347638601,43.5922950397334,28.61483134920635,6.642113095238096,0.8296130952380952
1871,Lake Shore Blvd W / Burlington St,-79.4873489396811,43.6172806577609,21.182291666666664,6.9140625,0.203125
1872,Lake Shore Blvd W / Dan Leckie Way,-79.3971563107143,43.6373252807545,50.46614583333333,15.8203125,0.5234375
1873,Lake Shore Blvd W / Dwight Ave,-79.4979586617736,43.6023607657704,18.510416666666664,1.359375,1.390625
1874,Lake Shore Blvd W / First St,-79.4984999624024,43.6022619923813,16.19444444444445,5.006410256410256,2.198717948717949
1875,Lake Shore Blvd W / Fort York Blvd / Coronation Park Trl,-79.4067143380842,43.6354809322871,69.16517857142857,13.669642857142858,8.191964285714286
1876,Lake Shore Blvd W / Forty First St,-79.545007360011,43.5904492579716,25.346726190476186,5.495535714285714,0.15625
1877,Lake Shore Blvd W / Hillside Ave,-79.4900294461016,43.6111510019916,16.765625,4.109375,0.40625
1878,Lake Shore Blvd W / Lake Cres,-79.4904898778362,43.6069766926351,13.791666666666668,1.39453125,0.7265625
1879,Lake Shore Blvd W / Legion Rd,-79.4832676660245,43.6205116938483,22.528645833333336,6.9453125,2.2421875
1880,Lake Shore Blvd W / Long Branch Ave,-79.5339751517555,43.5943848853902,24.864583333333332,11.890625,0.21875
1881,Lake Shore Blvd W / Louisa St,-79.4864701124271,43.6189278335881,23.183035714285715,3.3526785714285716,0.46875
1882,Lake Shore Blvd W / Lower Simcoe St,-79.3832955571705,43.6405337442932,29.6640625,14.984375,1.78125
1883,Lake Shore Blvd W / Mimico Ave / Amos Waites Park Trl,-79.4893147223987,43.6137793164205,17.799479166666668,13.359375,0.375
1884,Lake Shore Blvd W / Palace Pier Crt,-79.475540599172,43.6312626360685,15.208333333333334,1.0602678571428572,0.25223214285714285
1885,Lake Shore Blvd W / Rees St,-79.3870364047341,43.6399281898813,52.52232142857143,14.495535714285714,1.1428571428571428
1886,Lake Shore Blvd W / Rees St / Waterfront Trl,-79.3868564499766,43.6395189263217,41.81696428571428,7.084821428571429,0.5758928571428571
1887,Lake Shore Blvd W / Royal York Rd,-79.4931658467499,43.6036516107134,17.97829861111111,2.963541666666667,0.515625
1888,Lake Shore Blvd W / Second St,-79.4996531624851,43.6019991147114,17.686011904761905,8.46875,1.3482142857142858
1889,Lake Shore Blvd W / Silver Moon Dr,-79.4800017076293,43.6252053477729,30.297619047619044,4.058035714285714,0.13839285714285715
1890,Lake Shore Blvd W / Strachan Ave / Remembrance Dr,-79.4087123466921,43.6344787017728,65.93923611111111,42.10300925925926,9.948495370370372
1891,Lake Shore Blvd W / Superior Ave,-79.4886641281241,43.6149494381317,21.4765625,16.21875,0.25
1892,Lake Shore Blvd W / Symons St,-79.490343734899,43.6085631461813,15.015625,1.7421875,1.2109375
1893,Lake Shore Blvd W / Thirty Seventh St,-79.538180812,43.5933968371971,27.935763888888886,9.4921875,0.9583333333333333
1894,Lake Shore Blvd W / Twentieth St,-79.5191446101606,43.5976999992181,18.989583333333336,6.1875,0.078125
1895,Lake Shore Blvd W / Twenty Second St,-79.5213107074321,43.5972271841316,22.949404761904763,24.084821428571427,0.90625
1896,Lake Shore Blvd W / Twenty Third St,-79.5217887564508,43.5971262868347,17.842261904761905,4.401785714285714,0.24553571428571427
1897,Lake Shore Blvd W / Windermere Ave,-79.468181183068,43.6352027935793,84.76587301587301,7.642857142857143,0.9129464285714286
1898,Lake Shore Dr / First St,-79.4979672997726,43.6011240133227,0.4765625,0.171875,0.5703125
1899,Lambeth Rd / Royal York Rd / Royal York Crt,-79.5171296971864,43.6603086582561,35.366452991453,1.0320512820512822,0.40705128205128205
1900,Lansdowne Ave / College St,-79.4399996723701,43.651012180455,27.182291666666668,18.6171875,4.197544642857142
1901,Lansdowne Ave / Dundas St W,-79.4397312230224,43.6501684137085,30.193684895833332,20.2607421875,5.005859375
1902,Lansdowne Ave / Lappin Ave,-79.4457331771407,43.66488532392,16.617559523809522,10.294642857142858,0.9196428571428571
1903,Lansdowne Ave / Ln 2 N Seaforth E Lansdowne,-79.4388816885667,43.6462825686984,13.247395833333332,5.7265625,2.0546875
1904,Lansdowne Ave / Rideau Ave,-79.4391532537419,43.6469702469789,14.950396825396824,4.419642857142857,3.117559523809524
1905,Lansdowne Ave / Seaforth Ave,-79.4374968941015,43.6427156570357,12.383928571428571,8.017857142857142,1.0200892857142858
1906,Lansdowne Ave / Whytock Ave,-79.4411425147798,43.6538506416697,13.197172619047619,2.0513392857142856,0.6116071428571429
1907,Lappin Ave / Emerson Ave,-79.4434274119458,43.6653710974312,4.1640625,4.8828125,2.421875
1908,Lascelles Blvd / Chaplin Cres,-79.4007556592306,43.6980787844961,17.447916666666664,4.390625,0.3046875
1909,Lascelles Blvd / Gormley Ave,-79.3992065761766,43.6942783903337,0.8307291666666666,1.140625,0.0234375
1910,Laughton Ave / Talbot St,-79.4572985688155,43.6739475305808,2.4032738095238098,2.9375,0.5089285714285714
1911,Lavender Rd / Regent St,-79.4688479595765,43.6800767671483,3.3671875,1.5859375,0.1640625
1912,Lavinia Ave / Morningside Ave,-79.4771345495757,43.6451881466245,6.356770833333333,3.7421875,0.0703125
1913,Lawrence Ave E / Barrymore Rd,-79.251561113899,43.7542838484723,37.038690476190474,7.316964285714286,0.42410714285714285
1914,Lawrence Ave E / Bayview N Lawrence Ramp / Lawrence Bayview N Ramp,-79.3816748892633,43.7274802865613,15.854166666666666,5.359375,0.140625
1915,Lawrence Ave E / Bayview S Lawrence Ramp / Lawrence Bayview S Ramp,-79.3821885261334,43.7275764192752,27.510416666666668,3.546875,0.15625
1916,Lawrence Ave E / Beechgrove Dr,-79.1622823752822,43.7737872880758,14.7421875,0.7890625,0.03125
1917,Lawrence Ave E / Beechgrove Dr / Highland Creek Trl,-79.1617856647965,43.7738938422151,15.44642857142857,0.9464285714285714,0.11160714285714286
1918,Lawrence Ave E / Bellamy Rd N,-79.2352672256062,43.7577217927048,55.345238095238095,6.03125,0.11830357142857142
1919,Lawrence Ave E / Brockley Dr,-79.2624597301909,43.7520655406472,42.65625,22.848214285714285,0.8125
1920,Lawrence Ave E / Burnview Cres,-79.2401881819714,43.7566618892242,38.17336309523809,3.3549107142857144,0.10044642857142858
1921,Lawrence Ave E / Canlish Rd,-79.2814527209991,43.7482013064474,44.919642857142854,4.799107142857143,0.45982142857142855
1922,Lawrence Ave E / Carnforth Rd,-79.3141824246492,43.7415034069582,57.85416666666667,6.357142857142857,0.11607142857142858
1923,Lawrence Ave E / Cherryhill Ave / Bathgate Dr,-79.1505413741347,43.7764617816251,15.601495726495727,0.6346153846153846,0.1794871794871795
1924,Lawrence Ave E / Crockford Blvd,-79.2912706218259,43.7460993423526,45.22172619047619,4.785714285714286,0.7366071428571429
1925,Lawrence Ave E / Dinnick Cres,-79.3960955742984,43.7263952537478,23.356770833333336,1.0546875,0.03125
1926,Lawrence Ave E / Don Valley S Lawrence Ramp / Lawrence E Dvp S Ramp / C N R,-79.3347176010764,43.7389430277973,68.34077380952381,0.39732142857142855,0.12946428571428573
1927,Lawrence Ave E / Dvp N Lawrence E Ramp / Don River E Branch,-79.3305547263443,43.7397898788133,56.50892857142857,0.3392857142857143,0.19196428571428573
1928,Lawrence Ave E / East Ave,-79.131624195271,43.7807048804468,8.225446428571429,6.774553571428571,0.1875
1929,Lawrence Ave E / Elinor Ave,-79.300590640443,43.7441215664303,48.254464285714285,3.0401785714285716,0.20982142857142858
1930,Lawrence Ave E / Fortune Gt,-79.2197682200038,43.7610065052016,35.37202380952381,9.299107142857142,0.8035714285714286
1931,Lawrence Ave E / Galloway Rd,-79.1964347345479,43.7661501974565,32.00595238095238,10.241071428571429,0.6607142857142857
1932,Lawrence Ave E / Gooderham Dr,-79.3022189018959,43.7437688567075,42.29017857142857,2.4910714285714284,0.15625
1933,Lawrence Ave E / Greenbrae Crct / Greencedar Crct,-79.2330779145788,43.7581847715957,40.144345238095234,5.984375,0.6584821428571429
1934,Lawrence Ave E / Greenholm Crct / Greencrest Crct,-79.2229826484679,43.7603121319251,39.15724206349206,12.929315476190476,0.6711309523809523
1935,Lawrence Ave E / Howden Rd / Underwriters Rd,-79.2879613157846,43.7468223578209,49.93898809523809,4.399553571428571,0.234375
1936,Lawrence Ave E / Leslie St / Mike Bela Park Trl,-79.3559799021682,43.734535678283,68.79166666666667,4.488839285714286,0.8058035714285714
1937,Lawrence Ave E / Megan Ave,-79.1705819714658,43.7719210237257,17.893229166666664,0.5859375,0.140625
1938,Lawrence Ave E / Midland Ave,-79.2650524988981,43.7515217006146,73.8139880952381,27.038690476190474,0.09523809523809523
1939,Lawrence Ave E / Mildenhall Rd,-79.3865424099063,43.7283967591098,28.873697916666664,4.06640625,0.66796875
1940,Lawrence Ave E / Morningside Ave,-79.1862255476706,43.7684090044277,34.11259920634921,17.885416666666664,0.8943452380952381
1941,Lawrence Ave E / Mount Pleasant Rd,-79.396400546443,43.7263424952608,32.25520833333333,1.8928571428571428,0.23750000000000002
1942,Lawrence Ave E / Orton Park Rd,-79.2056285601349,43.7640497710437,34.51860119047619,5.832589285714286,0.12276785714285714
1943,Lawrence Ave E / Pharmacy Ave,-79.304645568348,43.7432425165843,66.26636904761905,14.46875,0.75
1944,Lawrence Ave E / Railside Rd / Curlew Dr,-79.319279275565,43.7411825848658,60.416666666666664,3.828125,0.0234375
1945,Lawrence Ave E / Railside Rd / Underhill Dr,-79.3247058915566,43.7407903739965,75.00669642857143,4.955357142857143,0.08258928571428571
1946,Lawrence Ave E / Scarborough Golf Club Rd,-79.2158381225919,43.7618520399872,47.108556547619045,13.302901785714287,0.41607142857142854
1947,Lawrence Ave E / St Edmund's Dr,-79.4007316108007,43.7254106236777,30.0390625,0.9765625,0.03125
1948,Lawrence Ave E / The Donway E,-79.3409775414825,43.7376957701331,47.036458333333336,4.09375,0.0859375
1949,Lawrence Ave E / The Donway W,-79.3465461786428,43.7365076145106,43.224826388888886,11.380208333333332,0.057291666666666664
1950,Lawrence Ave E / Tower Dr,-79.2983558661144,43.7446036210775,45.31845238095237,2.4642857142857144,0.6741071428571429
1951,Lawrence Ave E / Valparaiso Ave,-79.2467589639217,43.755263458703,36.580357142857146,8.651785714285714,0.12946428571428573
1952,Lawrence Ave E / Victoria Park Ave,-79.3097937613677,43.7421440414463,78.91369047619048,24.272321428571427,0.6272321428571429
1953,Lawrence Ave E / Wanless Cres,-79.3919941585251,43.7272577581667,28.711309523809526,0.7678571428571429,0.3125
1954,Lawrence Ave E / Warden Ave,-79.2947303931863,43.745376510284,76.95833333333333,11.681547619047619,0.19047619047619047
1955,Lawrence Ave E / Weybourne Cres,-79.3993076112863,43.7257258617689,29.026041666666668,0.859375,0.0
1956,Lawrence Ave E / Woodcliff Pl,-79.3370825950227,43.7385086038599,47.157738095238095,0.049107142857142856,0.03571428571428571
1957,Lawrence Ave E / Yonge St / Lawrence Ave W,-79.4021952907712,43.7251017926697,58.80555555555556,30.052083333333336,0.0703125
1958,Lawrence Ave E: Canlish Rd - Kennedy Rd,-79.2797860483708,43.7485235009955,44.1220238095238,8.946428571428571,0.6339285714285714
1959,Lawrence Ave E: Danielle Moore Crcl - Marcos Blvd,-79.2592,43.75273,44.89136904761905,4.513392857142857,0.6919642857142857
1960,Lawrence Ave E: Greencedar Crct - Markham Rd,-79.2291988688601,43.75899452810141,35.52232142857143,5.359375,0.08035714285714286
1961,Lawrence Ave E: Mildenhall Rd - Bayview S / Lawrence W Ramp,-79.38471226641212,43.72810298926716,29.486979166666668,2.953125,0.0546875
1962,Lawrence Ave W / Allen X N Lawrence Ramp / Lawrence Allen X N Ramp,-79.4432188316593,43.7163166165506,46.6875,16.7421875,0.0078125
1963,Lawrence Ave W / Allen X S Lawrence Ramp / Lawrence W Allen X S Ramp,-79.4449810811225,43.7159390475177,41.28125,31.7734375,0.015625
1964,Lawrence Ave W / Apex Rd / Good Shepherd Crt,-79.4585911226165,43.7132796503084,31.049479166666664,3.3984375,0.0390625
1965,Lawrence Ave W / Benton Rd,-79.4719090691781,43.7103025074202,48.93489583333333,1.2890625,0.0703125
1966,Lawrence Ave W / Blackstone St / Duckworth St,-79.5000777578905,43.7036142335873,21.138020833333332,2.6875,0.546875
1967,Lawrence Ave W / Blossomfield Dr,-79.4484080585104,43.7152130739873,34.8125,4.9921875,0.09375
1968,Lawrence Ave W / Brookhaven Dr,-79.4966824250484,43.7043656930487,24.364583333333332,1.4296875,0.015625
1969,Lawrence Ave W / Caledonia Rd,-79.4666035127024,43.7114824785345,63.34672619047619,10.553571428571429,0.84375
1970,Lawrence Ave W / Culford Rd,-79.4876676307908,43.7063743854014,46.734375,11.453125,0.0234375
1971,Lawrence Ave W / Dufflaw Rd,-79.4608746029594,43.712754159931,32.20833333333333,4.5546875,0.0234375
1972,Lawrence Ave W / Duval Dr,-79.4745602009054,43.7097242027128,46.23177083333333,4.4140625,0.0703125
1973,Lawrence Ave W / Englemount Ave,-79.4383725735657,43.7173229941936,41.854166666666664,0.703125,0.2109375
1974,Lawrence Ave W / Glen Rush Blvd,-79.4266374115284,43.719941037163,35.43229166666667,2.796875,0.0546875
1975,Lawrence Ave W / Glenmount Ave / Brucewood Cres,-79.4329739871503,43.7184927204572,50.463541666666664,11.6875,0.109375
1976,Lawrence Ave W / Greer Rd,-79.4087532467655,43.7237169828543,28.346354166666668,3.5703125,0.0625
1977,Lawrence Ave W / Hickory Tree Rd / Little Ave / Humber River Recreational Trl,-79.5198868206579,43.6992828967312,33.71502976190476,6.962053571428571,0.44419642857142855
1978,Lawrence Ave W / Jedburgh Rd / Duplex Ave,-79.4056103214787,43.7243855544551,37.476190476190474,5.866071428571429,1.0044642857142858
1979,Lawrence Ave W / Ledbury St,-79.4224762865669,43.7208203502369,37.7890625,2.453125,0.15625
1980,Lawrence Ave W / Marlee Ave,-79.4465208238471,43.7156156249889,45.537326388888886,14.869791666666668,0.046875
1981,Lawrence Ave W / Pimlico Rd / Amesbury Park Trl,-79.4824368496979,43.7075378268607,37.5703125,1.8125,0.015625
1982,Lawrence Ave W / Pine St,-79.5083309352952,43.7019786677691,25.497395833333336,11.1875,0.0390625
1983,Lawrence Ave W / Ralph St,-79.5121248338702,43.7010912251096,27.205729166666668,10.30078125,0.0390625
1984,Lawrence Ave W / Rosewell Ave,-79.4142044277273,43.722566137619,31.544871794871796,3.676282051282051,0.10897435897435898
1985,Lawrence Ave W / South Station St,-79.5153239757497,43.7003548421998,23.61904761904762,6.046875,0.3950892857142857
1986,Lawrence Ave W / Varna Dr,-79.4376864087594,43.7174997308812,44.203125,3.54296875,0.06640625
1987,Lawrence Ave W / Via Bagnato / Corona St,-79.4523920248209,43.7143489536045,34.22916666666667,11.65625,0.0546875
1988,Lawrence Ave W / Weston Rd,-79.5162013470612,43.7001581962127,39.210813492063494,31.476190476190478,0.20535714285714285
1989,Lawrence Ave W: De Marco Blvd - Olympia Dr,-79.49098000000001,43.705650000000006,39.216145833333336,3.0703125,0.015625
1990,Lawrence Ave W: Lawrence Allen Express N Ramp - Lawrence W / Allen Express S Ramp,-79.44361960534005,43.71622832235146,48.393229166666664,8.875,0.0
1991,Lawson Rd / Brumwell St,-79.1474804502577,43.7882058699766,7.895833333333333,0.53125,0.015625
1992,Lawson Rd / Wichey Rd,-79.1438417700171,43.7890006225704,7.900297619047619,0.5044642857142857,0.008928571428571428
1993,Lawton Blvd / Duggan Ave,-79.3970605535229,43.6938025148771,1.9505208333333333,7.671875,1.6640625
1994,Leaside Bdge / Pape Ave / Donlands Ave,-79.3492671550909,43.6972039347608,42.4453125,1.734375,3.234375
